-181.581, 64.705, 3.039,  6.517
-181.576, 64.603, 3.049,  6.550
-181.572, 64.502, 3.059,  6.583
-181.567, 64.399, 3.069,  6.616
-181.563, 64.297, 3.079,  6.649
-181.559, 64.194, 3.090,  6.682
-181.555, 64.091, 3.100,  6.715
-181.551, 63.987, 3.110,  6.748
-181.547, 63.883, 3.121,  6.781
-181.544, 63.779, 3.131,  6.814
-181.540, 63.674, 3.141,  6.847
-181.537, 63.569, 3.152,  6.880
-181.533, 63.464, 3.162,  6.913
-181.530, 63.358, 3.173,  6.946
-181.527, 63.252, 3.183,  6.979
-181.524, 63.146, 3.194,  7.012
-181.521, 63.039, 3.205,  7.045
-181.518, 62.932, 3.215,  7.078
-181.516, 62.825, 3.226,  7.111
-181.513, 62.717, 3.237,  7.144
-181.511, 62.609, 3.247,  7.177
-181.508, 62.500, 3.258,  7.210
-181.506, 62.391, 3.269,  7.243
-181.504, 62.282, 3.280,  7.276
-181.502, 62.172, 3.291,  7.309
-181.501, 62.062, 3.302,  7.342
-181.498, 61.952, 3.313,  7.375
-181.494, 61.841, 3.324,  7.408
-181.491, 61.730, 3.335,  7.441
-181.488, 61.619, 3.346,  7.474
-181.485, 61.507, 3.358,  7.507
-181.483, 61.395, 3.368,  7.540
-181.481, 61.282, 3.380,  7.573
-181.478, 61.169, 3.391,  7.606
-181.475, 61.056, 3.402,  7.639
-181.472, 60.942, 3.414,  7.672
-181.470, 60.828, 3.425,  7.705
-181.467, 60.714, 3.437,  7.738
-181.464, 60.599, 3.448,  7.771
-181.462, 60.484, 3.459,  7.804
-181.460, 60.368, 3.471,  7.837
-181.457, 60.252, 3.483,  7.870
-181.455, 60.136, 3.494,  7.903
-181.453, 60.019, 3.506,  7.936
-181.451, 59.902, 3.518,  7.969
-181.448, 59.784, 3.529,  8.002
-181.446, 59.666, 3.541,  8.035
-181.445, 59.548, 3.553,  8.068
-181.443, 59.429, 3.565,  8.101
-181.441, 59.310, 3.577,  8.134
-181.439, 59.191, 3.589,  8.167
-181.437, 59.071, 3.600,  8.200
-181.436, 58.950, 3.612,  8.233
-181.434, 58.830, 3.624,  8.266
-181.433, 58.708, 3.637,  8.299
-181.432, 58.587, 3.649,  8.332
-181.430, 58.465, 3.661,  8.365
-181.429, 58.343, 3.673,  8.398
-181.428, 58.220, 3.685,  8.431
-181.427, 58.097, 3.698,  8.464
-181.426, 57.973, 3.710,  8.497
-181.425, 57.849, 3.722,  8.530
-181.425, 57.725, 3.735,  8.563
-181.424, 57.600, 3.747,  8.596
-181.423, 57.475, 3.760,  8.629
-181.423, 57.349, 3.772,  8.662
-181.422, 57.223, 3.785,  8.695
-181.422, 57.096, 3.798,  8.728
-181.422, 56.969, 3.810,  8.761
-181.422, 56.842, 3.823,  8.794
-181.421, 56.714, 3.836,  8.827
-181.422, 56.586, 3.849,  8.860
-181.422, 56.457, 3.862,  8.893
-181.420, 56.328, 3.874,  8.926
-181.420, 56.199, 3.887,  8.959
-181.419, 56.069, 3.900,  8.992
-181.417, 55.939, 3.913,  9.025
-181.416, 55.808, 3.926,  9.058
-181.414, 55.677, 3.939,  9.091
-181.414, 55.545, 3.951,  9.124
-181.413, 55.413, 3.964,  9.157
-181.411, 55.281, 3.977,  9.190
-181.411, 55.148, 3.990,  9.223
-181.410, 55.014, 4.003,  9.256
-181.408, 54.881, 4.016,  9.289
-181.407, 54.747, 4.030,  9.322
-181.407, 54.612, 4.042,  9.355
-181.406, 54.477, 4.056,  9.388
-181.404, 54.341, 4.069,  9.421
-181.403, 54.205, 4.082,  9.454
-181.403, 54.069, 4.095,  9.487
-181.402, 53.932, 4.109,  9.520
-181.401, 53.795, 4.122,  9.553
-181.399, 53.657, 4.136,  9.586
-181.400, 53.519, 4.149,  9.619
-181.399, 53.380, 4.163,  9.652
-181.398, 53.241, 4.177,  9.685
-181.396, 53.101, 4.190,  9.718
-181.396, 52.961, 4.204,  9.751
-181.396, 52.821, 4.218,  9.784
-181.395, 52.680, 4.232,  9.817
-181.394, 52.539, 4.246,  9.850
-181.392, 52.397, 4.260,  9.883
-181.391, 52.254, 4.274,  9.916
-181.391, 52.112, 4.288,  9.949
-181.391, 51.968, 4.302,  9.982
-181.390, 51.825, 4.316, 10.015
-181.389, 51.680, 4.330, 10.048
-181.388, 51.536, 4.345, 10.081
-181.388, 51.390, 4.359, 10.114
-181.388, 51.245, 4.373, 10.147
-181.387, 51.099, 4.387, 10.180
-181.386, 50.952, 4.402, 10.213
-181.385, 50.805, 4.416, 10.246
-181.384, 50.657, 4.431, 10.279
-181.384, 50.509, 4.445, 10.312
-181.384, 50.361, 4.460, 10.345
-181.383, 50.212, 4.475, 10.378
-181.382, 50.062, 4.490, 10.411
-181.381, 49.912, 4.504, 10.444
-181.380, 49.762, 4.519, 10.477
-181.380, 49.611, 4.534, 10.510
-181.379, 49.459, 4.549, 10.543
-181.379, 49.307, 4.564, 10.576
-181.379, 49.155, 4.579, 10.609
-181.378, 49.002, 4.594, 10.642
-181.378, 48.848, 4.610, 10.675
-181.377, 48.694, 4.625, 10.708
-181.376, 48.539, 4.640, 10.741
-181.375, 48.384, 4.656, 10.774
-181.374, 48.229, 4.671, 10.807
-181.375, 48.073, 4.686, 10.840
-181.375, 47.916, 4.702, 10.873
-181.374, 47.759, 4.717, 10.906
-181.374, 47.601, 4.733, 10.939
-181.373, 47.443, 4.749, 10.972
-181.373, 47.285, 4.765, 11.005
-181.372, 47.125, 4.780, 11.038
-181.371, 46.966, 4.796, 11.071
-181.372, 46.805, 4.812, 11.104
-181.372, 46.644, 4.828, 11.137
-181.372, 46.483, 4.844, 11.170
-181.371, 46.321, 4.860, 11.203
-181.371, 46.159, 4.876, 11.236
-181.370, 45.996, 4.892, 11.269
-181.369, 45.832, 4.909, 11.302
-181.369, 45.668, 4.925, 11.335
-181.368, 45.504, 4.941, 11.368
-181.368, 45.339, 4.958, 11.401
-181.367, 45.173, 4.974, 11.434
-181.367, 45.007, 4.991, 11.467
-181.366, 44.840, 5.007, 11.500
-181.367, 44.673, 5.023, 11.533
-181.367, 44.505, 5.040, 11.566
-181.367, 44.336, 5.057, 11.599
-181.367, 44.168, 5.071, 11.632
-181.366, 43.999, 5.072, 11.665
-181.365, 43.830, 5.054, 11.698
-181.365, 43.662, 5.035, 11.731
-181.365, 43.495, 5.020, 11.764
-181.364, 43.328, 5.010, 11.797
-181.364, 43.162, 5.007, 11.830
-181.363, 42.995, 5.009, 11.863
-181.363, 42.828, 5.018, 11.896
-181.363, 42.660, 5.034, 11.929
-181.364, 42.491, 5.057, 11.962
-181.364, 42.322, 5.087, 11.995
-181.364, 42.151, 5.122, 12.028
-181.364, 41.979, 5.162, 12.061
-181.364, 41.806, 5.207, 12.094
-181.363, 41.631, 5.255, 12.127
-181.363, 41.454, 5.304, 12.160
-181.363, 41.276, 5.353, 12.193
-181.363, 41.096, 5.401, 12.226
-181.362, 40.914, 5.446, 12.259
-181.362, 40.732, 5.488, 12.292
-181.362, 40.548, 5.525, 12.325
-181.362, 40.363, 5.557, 12.358
-181.361, 40.177, 5.584, 12.391
-181.361, 39.990, 5.606, 12.424
-181.361, 39.803, 5.623, 12.457
-181.361, 39.615, 5.637, 12.490
-181.360, 39.427, 5.647, 12.523
-181.360, 39.239, 5.654, 12.556
-181.360, 39.051, 5.659, 12.589
-181.359, 38.862, 5.662, 12.622
-181.359, 38.674, 5.664, 12.655
-181.359, 38.485, 5.667, 12.688
-181.359, 38.296, 5.669, 12.721
-181.358, 38.107, 5.673, 12.754
-181.358, 37.918, 5.678, 12.787
-181.358, 37.729, 5.685, 12.820
-181.358, 37.539, 5.694, 12.853
-181.357, 37.349, 5.705, 12.886
-181.357, 37.159, 5.719, 12.919
-181.357, 36.968, 5.736, 12.952
-181.357, 36.776, 5.756, 12.985
-181.356, 36.583, 5.778, 13.018
-181.356, 36.390, 5.803, 13.051
-181.356, 36.196, 5.829, 13.084
-181.355, 36.001, 5.857, 13.117
-181.355, 35.805, 5.887, 13.150
-181.355, 35.608, 5.917, 13.183
-181.355, 35.409, 5.947, 13.216
-181.354, 35.210, 5.978, 13.249
-181.354, 35.010, 6.007, 13.282
-181.354, 34.809, 6.036, 13.315
-181.354, 34.607, 6.063, 13.348
-181.353, 34.404, 6.089, 13.381
-181.353, 34.201, 6.113, 13.414
-181.353, 33.997, 6.135, 13.447
-181.353, 33.792, 6.156, 13.480
-181.352, 33.586, 6.175, 13.513
-181.352, 33.380, 6.193, 13.546
-181.352, 33.173, 6.209, 13.579
-181.351, 32.966, 6.225, 13.612
-181.351, 32.758, 6.240, 13.645
-181.351, 32.549, 6.255, 13.678
-181.351, 32.341, 6.270, 13.711
-181.350, 32.131, 6.285, 13.744
-181.350, 31.921, 6.300, 13.777
-181.350, 31.711, 6.317, 13.810
-181.351, 31.500, 6.334, 13.843
-181.352, 31.289, 6.352, 13.876
-181.352, 31.076, 6.372, 13.909
-181.352, 30.863, 6.392, 13.942
-181.352, 30.650, 6.413, 13.975
-181.352, 30.435, 6.436, 14.008
-181.352, 30.220, 6.459, 14.041
-181.352, 30.004, 6.484, 14.074
-181.352, 29.787, 6.508, 14.107
-181.352, 29.570, 6.534, 14.140
-181.352, 29.351, 6.560, 14.173
-181.352, 29.132, 6.585, 14.206
-181.352, 28.912, 6.611, 14.239
-181.352, 28.691, 6.636, 14.272
-181.352, 28.469, 6.661, 14.305
-181.352, 28.246, 6.686, 14.338
-181.352, 28.023, 6.710, 14.371
-181.352, 27.799, 6.733, 14.404
-181.352, 27.574, 6.755, 14.437
-181.352, 27.348, 6.777, 14.470
-181.352, 27.121, 6.799, 14.503
-181.352, 26.894, 6.819, 14.536
-181.352, 26.666, 6.840, 14.569
-181.352, 26.438, 6.860, 14.602
-181.352, 26.209, 6.880, 14.635
-181.351, 25.979, 6.901, 14.668
-181.351, 25.748, 6.921, 14.701
-181.351, 25.517, 6.942, 14.734
-181.351, 25.285, 6.964, 14.767
-181.351, 25.053, 6.985, 14.800
-181.351, 24.819, 7.008, 14.833
-181.351, 24.585, 7.030, 14.866
-181.351, 24.350, 7.054, 14.899
-181.351, 24.114, 7.077, 14.932
-181.351, 23.878, 7.102, 14.965
-181.351, 23.640, 7.126, 14.998
-181.351, 23.402, 7.151, 15.031
-181.351, 23.163, 7.176, 15.064
-181.351, 22.923, 7.201, 15.097
-181.351, 22.683, 7.226, 15.130
-181.351, 22.441, 7.251, 15.163
-181.351, 22.199, 7.276, 15.196
-181.351, 21.956, 7.301, 15.229
-181.351, 21.712, 7.326, 15.262
-181.351, 21.467, 7.350, 15.295
-181.351, 21.221, 7.375, 15.328
-181.351, 20.975, 7.399, 15.361
-181.351, 20.728, 7.423, 15.394
-181.351, 20.480, 7.448, 15.427
-181.351, 20.231, 7.472, 15.460
-181.351, 19.981, 7.496, 15.493
-181.351, 19.731, 7.520, 15.526
-181.351, 19.479, 7.545, 15.559
-181.351, 19.227, 7.569, 15.592
-181.351, 18.974, 7.594, 15.625
-181.351, 18.721, 7.618, 15.658
-181.351, 18.466, 7.643, 15.691
-181.351, 18.211, 7.668, 15.724
-181.351, 17.954, 7.693, 15.757
-181.351, 17.697, 7.718, 15.790
-181.351, 17.439, 7.743, 15.823
-181.351, 17.181, 7.769, 15.856
-181.351, 16.921, 7.794, 15.889
-181.351, 16.661, 7.820, 15.922
-181.351, 16.399, 7.846, 15.955
-181.351, 16.137, 7.872, 15.988
-181.351, 15.874, 7.898, 16.021
-181.351, 15.610, 7.925, 16.054
-181.351, 15.345, 7.951, 16.087
-181.351, 15.079, 7.978, 16.120
-181.351, 14.813, 8.004, 16.153
-181.351, 14.545, 8.031, 16.186
-181.351, 14.277, 8.058, 16.219
-181.351, 14.008, 8.085, 16.252
-181.351, 13.738, 8.112, 16.285
-181.351, 13.466, 8.139, 16.318
-181.351, 13.194, 8.166, 16.351
-181.351, 12.922, 8.194, 16.384
-181.351, 12.648, 8.221, 16.417
-181.351, 12.373, 8.249, 16.450
-181.351, 12.097, 8.276, 16.483
-181.351, 11.821, 8.304, 16.516
-181.351, 11.543, 8.332, 16.549
-181.351, 11.265, 8.359, 16.582
-181.351, 10.985, 8.387, 16.615
-181.351, 10.705, 8.415, 16.648
-181.351, 10.424, 8.443, 16.681
-181.351, 10.142, 8.471, 16.714
-181.352, 9.859, 8.500, 16.747
-181.352, 9.575, 8.528, 16.780
-181.352, 9.290, 8.556, 16.813
-181.352, 9.004, 8.585, 16.846
-181.352, 8.717, 8.613, 16.879
-181.352, 8.429, 8.642, 16.912
-181.352, 8.140, 8.671, 16.945
-181.352, 7.850, 8.700, 16.978
-181.352, 7.560, 8.729, 17.011
-181.352, 7.268, 8.758, 17.044
-181.352, 6.975, 8.787, 17.077
-181.352, 6.682, 8.817, 17.110
-181.352, 6.387, 8.846, 17.143
-181.352, 6.091, 8.876, 17.176
-181.352, 5.795, 8.905, 17.209
-181.352, 5.497, 8.935, 17.242
-181.352, 5.199, 8.965, 17.275
-181.352, 4.899, 8.995, 17.308
-181.352, 4.598, 9.025, 17.341
-181.352, 4.297, 9.055, 17.374
-181.352, 3.994, 9.085, 17.407
-181.352, 3.691, 9.116, 17.440
-181.353, 3.386, 9.146, 17.473
-181.353, 3.080, 9.177, 17.506
-181.353, 2.774, 9.207, 17.539
-181.353, 2.466, 9.238, 17.572
-181.353, 2.157, 9.269, 17.605
-181.353, 1.847, 9.300, 17.638
-181.353, 1.537, 9.331, 17.671
-181.353, 1.225, 9.362, 17.704
-181.353, 0.912, 9.394, 17.737
-181.353, 0.598, 9.425, 17.770
-181.353, 0.283, 9.456, 17.803
-181.353, -0.033, 9.488, 17.836
-181.354, -0.350, 9.520, 17.869
-181.354, -0.668, 9.551, 17.902
-181.354, -0.987, 9.583, 17.935
-181.354, -1.308, 9.615, 17.968
-181.354, -1.629, 9.648, 18.001
-181.354, -1.951, 9.680, 18.034
-181.354, -2.275, 9.712, 18.067
-181.352, -2.599, 9.744, 18.100
-181.351, -2.925, 9.777, 18.133
-181.350, -3.252, 9.809, 18.166
-181.350, -3.579, 9.842, 18.199
-181.349, -3.908, 9.875, 18.232
-181.349, -4.238, 9.908, 18.265
-181.348, -4.570, 9.942, 18.298
-181.348, -4.902, 9.975, 18.331
-181.347, -5.235, 10.008, 18.364
-181.347, -5.570, 10.042, 18.397
-181.346, -5.905, 10.075, 18.430
-181.346, -6.242, 10.109, 18.463
-181.346, -6.580, 10.143, 18.496
-181.345, -6.919, 10.177, 18.529
-181.345, -7.259, 10.211, 18.562
-181.342, -7.600, 10.244, 18.595
-181.340, -7.942, 10.279, 18.628
-181.339, -8.286, 10.313, 18.661
-181.338, -8.630, 10.348, 18.694
-181.337, -8.976, 10.382, 18.727
-181.336, -9.323, 10.417, 18.760
-181.335, -9.671, 10.452, 18.793
-181.334, -10.021, 10.487, 18.826
-181.333, -10.371, 10.522, 18.859
-181.332, -10.723, 10.557, 18.892
-181.331, -11.075, 10.593, 18.925
-181.329, -11.429, 10.628, 18.958
-181.328, -11.785, 10.664, 18.991
-181.327, -12.141, 10.699, 19.024
-181.326, -12.499, 10.735, 19.057
-181.325, -12.857, 10.771, 19.090
-181.324, -13.217, 10.807, 19.123
-181.323, -13.578, 10.843, 19.156
-181.322, -13.941, 10.879, 19.189
-181.321, -14.304, 10.915, 19.222
-181.320, -14.669, 10.952, 19.255
-181.319, -15.035, 10.989, 19.288
-181.318, -15.402, 11.025, 19.321
-181.317, -15.771, 11.062, 19.354
-181.316, -16.140, 11.099, 19.387
-181.315, -16.511, 11.136, 19.420
-181.313, -16.883, 11.173, 19.453
-181.312, -17.257, 11.211, 19.486
-181.311, -17.631, 11.248, 19.519
-181.310, -18.007, 11.286, 19.552
-181.309, -18.385, 11.324, 19.585
-181.308, -18.763, 11.362, 19.618
-181.307, -19.143, 11.400, 19.651
-181.306, -19.524, 11.438, 19.684
-181.305, -19.906, 11.476, 19.717
-181.304, -20.289, 11.515, 19.750
-181.303, -20.674, 11.553, 19.783
-181.302, -21.060, 11.592, 19.816
-181.301, -21.448, 11.631, 19.849
-181.297, -21.836, 11.670, 19.882
-181.295, -22.226, 11.710, 19.915
-181.293, -22.618, 11.749, 19.948
-181.291, -23.010, 11.789, 19.981
-181.289, -23.404, 11.829, 20.014
-181.287, -23.800, 11.869, 20.047
-181.285, -24.196, 11.910, 20.080
-181.283, -24.594, 11.950, 20.113
-181.282, -24.994, 11.991, 20.146
-181.280, -25.394, 12.031, 20.179
-181.278, -25.797, 12.072, 20.212
-181.276, -26.200, 12.113, 20.245
-181.274, -26.605, 12.154, 20.278
-181.272, -27.011, 12.195, 20.311
-181.270, -27.418, 12.236, 20.344
-181.269, -27.827, 12.277, 20.377
-181.267, -28.238, 12.318, 20.410
-181.265, -28.649, 12.360, 20.443
-181.263, -29.062, 12.401, 20.476
-181.261, -29.477, 12.443, 20.509
-181.259, -29.893, 12.484, 20.542
-181.257, -30.310, 12.526, 20.575
-181.255, -30.728, 12.568, 20.608
-181.254, -31.148, 12.610, 20.641
-181.252, -31.570, 12.652, 20.674
-181.250, -31.993, 12.694, 20.707
-181.248, -32.417, 12.737, 20.740
-181.246, -32.842, 12.779, 20.773
-181.244, -33.269, 12.822, 20.806
-181.242, -33.698, 12.865, 20.839
-181.240, -34.128, 12.909, 20.872
-181.238, -34.559, 12.952, 20.905
-181.236, -34.992, 12.996, 20.938
-181.234, -35.426, 13.039, 20.971
-181.233, -35.862, 13.083, 21.004
-181.231, -36.299, 13.127, 21.037
-181.229, -36.738, 13.172, 21.070
-181.227, -37.178, 13.216, 21.103
-181.225, -37.620, 13.261, 21.136
-181.223, -38.063, 13.305, 21.169
-181.221, -38.508, 13.350, 21.202
-181.219, -38.954, 13.395, 21.235
-181.217, -39.402, 13.440, 21.268
-181.215, -39.851, 13.485, 21.301
-181.213, -40.301, 13.531, 21.334
-181.211, -40.754, 13.576, 21.367
-181.209, -41.207, 13.622, 21.400
-181.207, -41.663, 13.667, 21.433
-181.205, -42.119, 13.713, 21.466
-181.204, -42.578, 13.759, 21.499
-181.202, -43.037, 13.805, 21.532
-181.200, -43.499, 13.851, 21.565
-181.198, -43.962, 13.898, 21.598
-181.196, -44.426, 13.944, 21.631
-181.194, -44.892, 13.991, 21.664
-181.192, -45.360, 14.037, 21.697
-181.190, -45.829, 14.084, 21.730
-181.188, -46.299, 14.131, 21.763
-181.186, -46.772, 14.179, 21.796
-181.184, -47.245, 14.226, 21.829
-181.182, -47.721, 14.274, 21.862
-181.178, -48.198, 14.321, 21.895
-181.174, -48.676, 14.369, 21.928
-181.171, -49.157, 14.417, 21.961
-181.168, -49.638, 14.466, 21.994
-181.165, -50.122, 14.515, 22.027
-181.162, -50.607, 14.563, 22.060
-181.159, -51.094, 14.612, 22.093
-181.156, -51.582, 14.662, 22.126
-181.153, -52.072, 14.711, 22.159
-181.150, -52.563, 14.760, 22.192
-181.147, -53.057, 14.810, 22.225
-181.144, -53.552, 14.860, 22.258
-181.141, -54.048, 14.910, 22.291
-181.138, -54.547, 14.960, 22.324
-181.135, -55.046, 15.010, 22.357
-181.131, -55.548, 15.060, 22.390
-181.128, -56.051, 15.111, 22.423
-181.125, -56.556, 15.161, 22.456
-181.122, -57.063, 15.212, 22.489
-181.119, -57.571, 15.263, 22.522
-181.116, -58.081, 15.314, 22.555
-181.113, -58.593, 15.365, 22.588
-181.109, -59.107, 15.416, 22.621
-181.106, -59.622, 15.468, 22.654
-181.103, -60.139, 15.519, 22.687
-181.100, -60.657, 15.571, 22.720
-181.097, -61.178, 15.623, 22.753
-181.094, -61.700, 15.676, 22.786
-181.090, -62.224, 15.728, 22.819
-181.087, -62.749, 15.781, 22.852
-181.084, -63.277, 15.833, 22.885
-181.081, -63.806, 15.887, 22.918
-181.078, -64.337, 15.940, 22.951
-181.074, -64.869, 15.993, 22.984
-181.071, -65.404, 16.047, 23.017
-181.068, -65.940, 16.101, 23.050
